# theta phi range e3 ex4
8.640244900000000428e+01 2.161162649999999985e+02 5.367636399999999952e+01 1.052351999999999954e+00 7.591329999999999467e-01
8.702662599999999316e+01 2.368968089999999904e+02 4.470870299999999986e+01 8.323129999999999695e-01 4.711150000000000060e-01
8.628041100000000085e+01 1.211758849999999939e+02 6.034982999999999720e+01 1.215850000000000097e+00 7.748570000000000180e-01
8.707884500000000116e+01 2.226902499999999918e+01 5.582177800000000190e+01 1.105053000000000063e+00 2.918339999999999823e-01
9.026481099999999458e+01 3.239491580000000113e+02 2.869262799999999913e+01 4.537869999999999959e-01 -7.852820000000000356e-01
8.806083800000000394e+01 3.265535740000000260e+02 3.709512300000000096e+01 6.486399999999999944e-01 2.016700000000000090e-02
8.727979399999999544e+01 2.021547199999999833e+01 4.567883100000000240e+01 8.560069999999999624e-01 3.129290000000000127e-01
8.720339199999999380e+01 3.423615500000000225e+02 3.833800000000000097e+01 6.782700000000000395e-01 4.422130000000000227e-01
9.552720899999999915e+01 3.290048029999999812e+02 2.993018899999999860e+01 4.817770000000000108e-01 -3.124544000000000210e+00
8.571411100000000260e+01 1.911969560000000001e+02 4.720259800000000183e+01 8.933069999999999622e-01 1.220733999999999986e+00
8.741894299999999873e+01 3.409264840000000163e+02 4.234326999999999686e+01 7.747610000000000330e-01 2.794889999999999874e-01
8.710110899999999390e+01 5.343306599999999662e+01 6.120121400000000023e+01 1.236582999999999988e+00 1.928970000000000129e-01
8.704166700000000390e+01 3.151570530000000190e+02 4.751856999999999687e+01 9.010519999999999641e-01 4.292369999999999797e-01
8.731307800000000441e+01 1.511603709999999978e+02 3.751406699999999717e+01 6.586090000000000000e-01 3.943010000000000126e-01
8.749910099999999602e+01 2.311266919999999914e+02 6.512604699999999980e+01 1.331593000000000027e+00 -1.601589999999999958e-01
8.615413900000000069e+01 1.321265449999999930e+02 4.321275700000000342e+01 7.958760000000000279e-01 9.761079999999999757e-01
8.772910500000000411e+01 1.564828530000000057e+02 3.970284099999999938e+01 7.109910000000000396e-01 1.496500000000000052e-01
8.678142400000000123e+01 2.047871269999999981e+02 3.392453600000000336e+01 5.738879999999999537e-01 6.817159999999999886e-01
8.974563899999999705e+01 2.141974769999999921e+02 3.764772099999999710e+01 6.617929999999999646e-01 -8.514279999999999626e-01
8.905778499999999553e+01 5.829972999999999850e+00 4.664409100000000308e+01 8.796249999999999902e-01 -7.488139999999999796e-01
8.607630299999999579e+01 3.268154579999999783e+02 2.872691400000000073e+01 4.545589999999999908e-01 9.884699999999999598e-01
8.914753500000000486e+01 2.064296989999999994e+02 4.477052700000000129e+01 8.338219999999999521e-01 -7.470930000000000071e-01
8.644498199999999599e+01 3.223802249999999958e+02 5.940878500000000173e+01 1.192890999999999924e+00 6.716149999999999620e-01
8.727590299999999957e+01 1.337341130000000078e+02 3.760633899999999841e+01 6.608070000000000332e-01 4.123140000000000138e-01
8.826810299999999643e+01 3.507386300000000006e+02 3.837131300000000067e+01 6.790669999999999762e-01 -1.095689999999999997e-01
8.828349500000000205e+01 3.005226660000000152e+02 6.317077599999999649e+01 1.284386999999999945e+00 -6.814540000000000042e-01
8.813756700000000421e+01 1.886865109999999959e+02 4.483702799999999655e+01 8.354449999999999932e-01 -1.684779999999999889e-01
8.748743100000000084e+01 2.222100930000000005e+02 4.011580099999999760e+01 7.209259999999999557e-01 2.722609999999999753e-01
8.852937000000000012e+01 3.251569400000000201e+02 3.454438100000000134e+01 5.883990000000000054e-01 -1.631819999999999937e-01
8.782586499999999319e+01 1.923523000000000138e+02 4.279725799999999936e+01 7.857800000000000340e-01 4.656899999999999928e-02
8.667952200000000573e+01 4.844146700000000294e+01 6.639373500000000661e+01 1.362047000000000008e+00 4.162210000000000076e-01
8.655054400000000214e+01 1.471170789999999897e+02 5.061037499999999767e+01 9.769710000000000338e-01 6.943899999999999517e-01
8.766229300000000535e+01 1.243589110000000062e+02 5.884687000000000268e+01 1.179162000000000043e+00 -1.524979999999999947e-01
8.831553900000000112e+01 1.900201879999999903e+02 4.836854300000000251e+01 9.219019999999999992e-01 -3.501130000000000075e-01
8.768563500000000488e+01 6.308289599999999808e+01 5.040725799999999879e+01 9.719780000000000086e-01 -6.708000000000000421e-03
8.889103599999999972e+01 1.934260539999999935e+02 4.851072599999999824e+01 9.253909999999999636e-01 -7.015249999999999542e-01
8.762792100000000062e+01 1.388731339999999932e+02 4.042685800000000285e+01 7.284199999999999564e-01 1.927480000000000027e-01
8.657089899999999716e+01 2.100825869999999895e+02 3.667850700000000330e+01 6.387460000000000360e-01 7.754820000000000046e-01
8.741543599999999969e+01 3.536499380000000201e+02 5.174408700000000039e+01 1.004844000000000070e+00 1.388290000000000080e-01
8.672930100000000664e+01 3.193368259999999736e+02 3.215422800000000336e+01 5.327509999999999746e-01 7.106540000000000079e-01
8.824930500000000677e+01 1.484675059999999860e+02 3.937871299999999763e+01 7.032040000000000513e-01 -1.196429999999999993e-01
8.910615099999999700e+01 2.092062669999999969e+02 4.075520699999999863e+01 7.363389999999999658e-01 -6.096780000000000532e-01
8.878822499999999707e+01 1.971264620000000036e+02 3.352322699999999855e+01 5.645219999999999683e-01 -2.646220000000000239e-01
8.628317400000000248e+01 3.178507569999999873e+02 4.492894799999999833e+01 8.376879999999999882e-01 8.959040000000000337e-01
8.672796099999999342e+01 6.782654499999999587e+01 5.834178299999999950e+01 1.166811000000000043e+00 4.915320000000000245e-01
8.907715100000000064e+01 1.665548249999999939e+02 4.361385599999999840e+01 8.056330000000000435e-01 -6.738920000000000465e-01
8.869257799999999747e+01 2.158834600000000137e+01 2.709329699999999974e+01 4.180490000000000039e-01 -8.834899999999999698e-02
8.617970699999999340e+01 2.330145320000000027e+02 5.003702299999999781e+01 9.628790000000000404e-01 9.281949999999999923e-01
8.812799099999999441e+01 3.203303349999999909e+02 5.045429699999999684e+01 9.731349999999999723e-01 -2.818869999999999987e-01
8.745965700000000709e+01 1.679702770000000100e+02 4.960756800000000055e+01 9.523270000000000346e-01 1.464519999999999988e-01
8.673936100000000238e+01 2.315973500000000058e+02 6.544409000000000276e+01 1.339245000000000019e+00 3.860680000000000223e-01
8.682377499999999770e+01 2.082212289999999939e+02 3.867237899999999939e+01 6.862700000000000466e-01 6.364009999999999945e-01
8.837994000000000483e+01 3.360048419999999965e+02 3.985294400000000081e+01 7.146010000000000417e-01 -1.985300000000000120e-01
8.770039599999999780e+01 3.233803429999999821e+02 4.492244000000000170e+01 8.375289999999999679e-01 8.126700000000000590e-02
8.835984299999999791e+01 1.958174319999999966e+02 4.531822300000000325e+01 8.471950000000000314e-01 -3.070399999999999796e-01
8.646241899999999703e+01 3.159052899999999795e+02 5.147454599999999658e+01 9.982170000000000210e-01 7.413410000000000277e-01
9.032792499999999336e+01 1.649089500000000044e+02 3.272999699999999734e+01 5.460789999999999811e-01 -9.624040000000000372e-01
8.750364199999999926e+01 2.998327689999999848e+02 4.755557400000000001e+01 9.019589999999999552e-01 1.531150000000000011e-01
8.674922700000000475e+01 3.776240299999999905e+01 4.506672900000000226e+01 8.410520000000000218e-01 6.268660000000000343e-01
8.666082400000000519e+01 1.888080700000000078e+01 5.260162299999999647e+01 1.025930000000000009e+00 6.046979999999999578e-01
8.899778799999999990e+01 1.705561700000000087e+02 4.014820699999999931e+01 7.217069999999999874e-01 -5.348889999999999478e-01
8.667902599999999325e+01 3.424117949999999837e+02 3.417763500000000221e+01 5.798069999999999613e-01 7.297850000000000170e-01
9.021181199999999478e+01 3.211066129999999816e+02 3.145579299999999989e+01 5.166539999999999466e-01 -8.620910000000000517e-01
8.770096599999999398e+01 2.031735920000000135e+02 3.371163299999999907e+01 5.689159999999999773e-01 2.466879999999999906e-01
8.918630600000000186e+01 3.511957739999999717e+02 3.322442000000000206e+01 5.575639999999999485e-01 -4.447960000000000247e-01
8.693644700000000114e+01 3.024463000000000079e+01 3.800972999999999757e+01 6.704280000000000239e-01 5.827480000000000437e-01
8.723048500000000161e+01 2.274725160000000130e+02 3.429625200000000262e+01 5.825839999999999907e-01 4.650960000000000094e-01
8.657403600000000665e+01 3.423192849999999794e+02 5.270441699999999940e+01 1.028456999999999955e+00 6.588319999999999732e-01
8.635513400000000672e+01 2.050048700000000110e+02 3.786496499999999799e+01 6.669730000000000381e-01 8.818989999999999885e-01
8.859214199999999551e+01 2.924608399999999975e+01 4.364479299999999995e+01 8.063860000000000472e-01 -4.008419999999999761e-01
8.852299100000000465e+01 1.565542179999999917e+02 2.916782900000000112e+01 4.645009999999999972e-01 -5.580100000000000338e-02
8.923219799999999680e+01 2.043050859999999886e+02 3.251317300000000188e+01 5.410540000000000349e-01 -4.472409999999999997e-01
8.911013400000000217e+01 1.903958340000000078e+02 3.965266600000000352e+01 7.097849999999999993e-01 -5.811819999999999764e-01
8.829254899999999395e+01 3.326137749999999755e+02 4.914452599999999904e+01 9.409530000000000394e-01 -3.538890000000000091e-01
8.645000199999999779e+01 3.949389299999999992e+01 3.732860699999999810e+01 6.541930000000000245e-01 8.346710000000000518e-01
8.931252299999999877e+01 3.406972840000000247e+02 4.708435200000000265e+01 8.904090000000000060e-01 -9.126159999999999828e-01
8.864550500000000000e+01 2.403078370000000064e+02 5.408807999999999794e+01 1.062470999999999943e+00 -6.976830000000000531e-01
8.928293700000000399e+01 8.842458999999999847e+00 3.625413900000000211e+01 6.286899999999999711e-01 -5.748400000000000176e-01
8.840499400000000207e+01 2.236292530000000056e+02 4.089209400000000016e+01 7.396430000000000504e-01 -2.342569999999999930e-01
8.749687500000000284e+01 3.311906149999999798e+02 3.781990499999999855e+01 6.658990000000000187e-01 2.968129999999999935e-01
8.793946200000000601e+01 2.442972829999999931e+02 5.459513400000000161e+01 1.074929999999999941e+00 -2.507389999999999897e-01
8.890263000000000204e+01 4.445891999999999911e+01 5.390720300000000265e+01 1.058025999999999911e+00 -8.592739999999999823e-01
8.855681599999999776e+01 1.924857910000000061e+02 3.734166199999999947e+01 6.545039999999999747e-01 -2.363919999999999910e-01
8.661232400000000098e+01 3.320199709999999982e+02 5.812016100000000307e+01 1.161388000000000087e+00 5.726590000000000291e-01
8.948341499999999371e+01 2.292554959999999937e+02 4.531778099999999654e+01 8.471840000000000481e-01 -9.574770000000000225e-01
8.812441200000000663e+01 1.277319530000000043e+02 4.052930099999999669e+01 7.308900000000000396e-01 -7.557200000000000029e-02
8.657961799999999641e+01 4.049405500000000302e+01 3.111838499999999996e+01 5.089069999999999983e-01 7.790930000000000355e-01
8.927889299999999650e+01 3.064767309999999725e+02 4.512140099999999876e+01 8.423869999999999969e-01 -8.331269999999999509e-01
9.047451499999999669e+01 1.707425049999999942e+02 2.967113700000000165e+01 4.758939999999999837e-01 -9.117800000000000349e-01
8.761447300000000382e+01 3.134950460000000021e+02 4.710204699999999889e+01 8.908430000000000515e-01 9.464300000000000490e-02
8.687463499999999783e+01 5.323758600000000030e+01 6.901365800000000661e+01 1.424557000000000073e+00 2.325429999999999997e-01
8.780026300000000106e+01 2.378150840000000130e+02 5.479679399999999845e+01 1.079884000000000066e+00 -1.640610000000000124e-01
8.923008299999999338e+01 3.517616120000000137e+02 4.942511100000000113e+01 9.478450000000000486e-01 -9.343650000000000011e-01
8.902622200000000419e+01 1.370574410000000114e+02 4.636067299999999847e+01 8.726859999999999618e-01 -7.221729999999999539e-01
8.815697000000000116e+01 3.461157099999999787e+01 4.429619499999999732e+01 8.222530000000000117e-01 -1.684609999999999996e-01
8.963000300000000209e+01 3.353987769999999955e+02 3.661553399999999669e+01 6.372529999999999584e-01 -7.593940000000000135e-01
8.945253999999999905e+01 1.917268050000000130e+02 3.677798700000000309e+01 6.411069999999999824e-01 -6.751650000000000151e-01
8.833355899999999394e+01 6.097006499999999818e+01 5.691797300000000348e+01 1.131942000000000004e+00 -5.637499999999999734e-01
8.821883900000000267e+01 4.103462100000000135e+01 5.039368600000000242e+01 9.716449999999999809e-01 -3.368709999999999760e-01
8.695059999999999434e+01 1.603956159999999898e+02 3.166017599999999987e+01 5.213569999999999593e-01 6.110649999999999693e-01
8.925991999999999393e+01 3.526231720000000109e+02 3.794807500000000289e+01 6.689570000000000238e-01 -6.114479999999999915e-01
8.898913899999999444e+01 3.534513699999999972e+02 2.956027100000000019e+01 4.733809999999999962e-01 -2.646439999999999904e-01
8.758808600000000411e+01 1.556613100000000038e+01 4.441256800000000027e+01 8.250899999999999901e-01 1.539679999999999938e-01
8.994286800000000426e+01 1.908475420000000042e+02 3.179132099999999994e+01 5.243769999999999820e-01 -7.517449999999999966e-01
8.710300100000000612e+01 3.192260160000000155e+02 4.777105099999999993e+01 9.072430000000000216e-01 3.894119999999999804e-01
8.797816699999999912e+01 1.486955429999999865e+02 4.210774899999999832e+01 7.690510000000000401e-01 -2.554999999999999979e-02
8.756984500000000082e+01 1.288608910000000094e+02 5.099438800000000072e+01 9.864110000000000378e-01 5.478000000000000230e-02
8.958741200000000049e+01 1.989332049999999867e+02 4.056479399999999913e+01 7.317449999999999788e-01 -8.633349999999999635e-01
8.680992500000000689e+01 2.029156720000000007e+02 3.389622700000000322e+01 5.732270000000000421e-01 6.682630000000000514e-01
8.994509499999999491e+01 1.591367180000000019e+02 2.909991899999999987e+01 4.629670000000000174e-01 -6.631820000000000492e-01
8.671628699999999412e+01 3.741922600000000187e+01 5.445147899999999908e+01 1.071401000000000048e+00 5.478250000000000064e-01
8.656625800000000481e+01 1.055713300000000032e+01 3.997357699999999880e+01 7.175030000000000019e-01 7.642799999999999594e-01
8.631068000000000495e+01 4.545002800000000320e+01 6.515066099999999949e+01 1.332186000000000092e+00 7.009330000000000283e-01
8.909222499999999911e+01 1.664610720000000015e+02 3.497198399999999907e+01 5.984399999999999720e-01 -4.458849999999999758e-01
8.857349299999999914e+01 1.606753089999999986e+02 3.687210900000000180e+01 6.433419999999999694e-01 -2.345379999999999965e-01
8.604719500000000210e+01 1.198279950000000014e+02 5.479798900000000117e+01 1.079914000000000041e+00 9.801480000000000192e-01
8.819659000000000049e+01 3.484406149999999798e+02 2.965707499999999897e+01 4.755750000000000255e-01 7.680700000000000027e-02
8.802214999999999634e+01 1.487079699999999960e+01 5.428965300000000127e+01 1.067425000000000068e+00 -2.980129999999999724e-01
8.863570699999999647e+01 2.954228200000000015e+01 3.868771900000000130e+01 6.866370000000000529e-01 -3.073500000000000121e-01
8.632912500000000477e+01 2.267405789999999968e+02 4.445622699999999838e+01 8.261549999999999727e-01 8.720210000000000461e-01
8.828544700000000489e+01 1.968455189999999959e+02 3.265677399999999864e+01 5.443810000000000038e-01 -1.178799999999999987e-02
8.800147099999999512e+01 2.242251050000000134e+02 4.518619300000000294e+01 8.439699999999999980e-01 -9.706900000000000250e-02
8.804895399999999483e+01 2.181249219999999980e+02 5.045862999999999943e+01 9.732410000000000228e-01 -2.329589999999999994e-01
8.806114999999999782e+01 1.515001029999999957e+02 3.631416699999999764e+01 6.301109999999999767e-01 3.336100000000000176e-02
8.905235500000000570e+01 1.953030559999999980e+02 4.156038399999999911e+01 7.557960000000000234e-01 -6.027860000000000440e-01
8.869760700000000497e+01 1.721857530000000054e+02 4.239257700000000284e+01 7.759570000000000078e-01 -4.292830000000000257e-01
8.819951100000000110e+01 3.511181579999999940e+02 5.711751000000000289e+01 1.136832000000000065e+00 -4.787270000000000136e-01
8.951021799999999473e+01 2.321097899999999825e+01 3.439359199999999817e+01 5.848640000000000505e-01 -6.318629999999999525e-01
